doctor_id,doctor_name,area,disease,specialization,experience_years,rating,consultation_fee
341,Dr. Priya Jadhav,Nagpur,Asthma,Pulmonologist,24,3.8,1145
342,Dr. Anil Deshmukh,Nagpur,Asthma,Pulmonologist,14,4.4,1426
343,Dr. Amit Deshmukh,Nagpur,Asthma,Pulmonologist,3,4.2,265
344,Dr. Kiran Sharma,Nagpur,Asthma,Pulmonologist,2,4.8,792
345,Dr. Sneha Shinde,Nagpur,Asthma,Pulmonologist,18,4.7,674
346,Dr. Anil Joshi,Nagpur,Asthma,Pulmonologist,34,4.2,367
347,Dr. Neha Sharma,Nagpur,Asthma,Pulmonologist,29,4.3,399
348,Dr. Rohit Kulkarni,Nagpur,Asthma,Pulmonologist,14,3.8,503
349,Dr. Priya Joshi,Nagpur,Asthma,Pulmonologist,16,4.7,1221
350,Dr. Anil Gupta,Nagpur,Asthma,Pulmonologist,35,4.3,938
351,Dr. Kiran Shinde,Nagpur,Diabetes,Endocrinologist,16,4.4,520
352,Dr. Vikas Kulkarni,Nagpur,Diabetes,Endocrinologist,27,4.6,1458
353,Dr. Vikas Gupta,Nagpur,Diabetes,Endocrinologist,34,4.7,1101
354,Dr. Sneha Gupta,Nagpur,Diabetes,Endocrinologist,29,4.1,577
355,Dr. Kiran Kulkarni,Nagpur,Diabetes,Endocrinologist,34,4.4,211
356,Dr. Priya Sharma,Nagpur,Diabetes,Endocrinologist,20,3.5,1413
357,Dr. Vikas Deshmukh,Nagpur,Diabetes,Endocrinologist,25,4.0,215
358,Dr. Rahul Patil,Nagpur,Diabetes,Endocrinologist,8,4.6,809
359,Dr. Rahul Joshi,Nagpur,Diabetes,Endocrinologist,33,3.6,1463
360,Dr. Priya Joshi,Nagpur,Diabetes,Endocrinologist,16,4.7,456
361,Dr. Priya Shinde,Nagpur,Migraine,Neurologist,2,3.7,451
362,Dr. Sneha Deshmukh,Nagpur,Migraine,Neurologist,3,4.9,342
363,Dr. Kiran Kulkarni,Nagpur,Migraine,Neurologist,7,4.9,836
364,Dr. Kiran Gupta,Nagpur,Migraine,Neurologist,18,4.0,376
365,Dr. Anil Jadhav,Nagpur,Migraine,Neurologist,29,3.8,706
366,Dr. Pooja Gupta,Nagpur,Migraine,Neurologist,33,3.7,913
367,Dr. Pooja Deshmukh,Nagpur,Migraine,Neurologist,26,4.7,1202
368,Dr. Neha Shinde,Nagpur,Migraine,Neurologist,6,4.2,803
369,Dr. Rohit Sharma,Nagpur,Migraine,Neurologist,5,4.2,738
370,Dr. Kiran Kulkarni,Nagpur,Migraine,Neurologist,30,4.1,813
371,Dr. Kiran Patil,Nagpur,Food Poisoning,Gastroenterologist,24,4.9,794
372,Dr. Rohit Shinde,Nagpur,Food Poisoning,Gastroenterologist,16,4.9,209
373,Dr. Rohit Shinde,Nagpur,Food Poisoning,Gastroenterologist,15,4.1,799
374,Dr. Pooja Gupta,Nagpur,Food Poisoning,Gastroenterologist,31,4.2,443
375,Dr. Neha Deshmukh,Nagpur,Food Poisoning,Gastroenterologist,24,4.7,438
376,Dr. Neha Sharma,Nagpur,Food Poisoning,Gastroenterologist,30,3.9,1030
377,Dr. Rahul Kulkarni,Nagpur,Food Poisoning,Gastroenterologist,12,4.5,1059
378,Dr. Sneha Sharma,Nagpur,Food Poisoning,Gastroenterologist,3,3.5,553
379,Dr. Sneha Deshmukh,Nagpur,Food Poisoning,Gastroenterologist,6,3.8,1331
380,Dr. Anil Jadhav,Nagpur,Food Poisoning,Gastroenterologist,27,4.4,377
381,Dr. Kiran Patil,Nagpur,Jaundice,Hepatologist,21,4.2,378
382,Dr. Rohit Joshi,Nagpur,Jaundice,Hepatologist,5,4.4,679
383,Dr. Priya Kulkarni,Nagpur,Jaundice,Hepatologist,22,4.5,1294
384,Dr. Rahul Gupta,Nagpur,Jaundice,Hepatologist,16,4.7,481
385,Dr. Kiran Joshi,Nagpur,Jaundice,Hepatologist,12,4.3,490
386,Dr. Rohit Jadhav,Nagpur,Jaundice,Hepatologist,27,4.9,1071
387,Dr. Vikas Patil,Nagpur,Jaundice,Hepatologist,20,4.0,495
388,Dr. Rohit Jadhav,Nagpur,Jaundice,Hepatologist,24,4.7,1199
389,Dr. Rahul Joshi,Nagpur,Jaundice,Hepatologist,26,4.2,398
390,Dr. Anil Patil,Nagpur,Jaundice,Hepatologist,8,4.0,564
391,Dr. Kiran Jadhav,Nagpur,Chickenpox,Dermatologist,28,4.5,657
392,Dr. Kiran Jadhav,Nagpur,Chickenpox,Dermatologist,29,3.7,1036
393,Dr. Vikas Gupta,Nagpur,Chickenpox,Dermatologist,30,3.6,775
394,Dr. Rohit Patil,Nagpur,Chickenpox,Dermatologist,12,4.2,501
395,Dr. Anil Deshmukh,Nagpur,Chickenpox,Dermatologist,4,4.8,1303
396,Dr. Anil Gupta,Nagpur,Chickenpox,Dermatologist,3,4.9,408
397,Dr. Rohit Patil,Nagpur,Chickenpox,Dermatologist,21,3.8,1182
398,Dr. Amit Gupta,Nagpur,Chickenpox,Dermatologist,7,3.5,1270
399,Dr. Amit Jadhav,Nagpur,Chickenpox,Dermatologist,7,4.8,546
400,Dr. Amit Deshmukh,Nagpur,Chickenpox,Dermatologist,5,4.7,860
401,Dr. Sneha Sharma,Nagpur,Measles,Pediatrician,10,4.9,888
402,Dr. Neha Patil,Nagpur,Measles,Pediatrician,24,3.8,416
403,Dr. Priya Kulkarni,Nagpur,Measles,Pediatrician,33,3.8,540
404,Dr. Anil Joshi,Nagpur,Measles,Pediatrician,33,4.9,907
405,Dr. Neha Joshi,Nagpur,Measles,Pediatrician,29,4.1,358
406,Dr. Priya Shinde,Nagpur,Measles,Pediatrician,21,3.9,667
407,Dr. Anil Kulkarni,Nagpur,Measles,Pediatrician,31,4.0,1062
408,Dr. Pooja Joshi,Nagpur,Measles,Pediatrician,13,3.7,623
409,Dr. Amit Jadhav,Nagpur,Measles,Pediatrician,3,5.0,1076
410,Dr. Anil Gupta,Nagpur,Measles,Pediatrician,9,4.2,1121
411,Dr. Sneha Sharma,Nagpur,Arthritis,Orthopedic,7,4.2,663
412,Dr. Rahul Patil,Nagpur,Arthritis,Orthopedic,35,4.6,1018
413,Dr. Sneha Sharma,Nagpur,Arthritis,Orthopedic,6,4.1,1099
414,Dr. Rohit Kulkarni,Nagpur,Arthritis,Orthopedic,12,4.5,616
415,Dr. Priya Shinde,Nagpur,Arthritis,Orthopedic,5,3.8,1337
416,Dr. Rohit Joshi,Nagpur,Arthritis,Orthopedic,4,4.7,1083
417,Dr. Priya Gupta,Nagpur,Arthritis,Orthopedic,9,4.1,329
418,Dr. Pooja Sharma,Nagpur,Arthritis,Orthopedic,21,4.4,1074
419,Dr. Sneha Jadhav,Nagpur,Arthritis,Orthopedic,21,4.9,492
420,Dr. Sneha Sharma,Nagpur,Arthritis,Orthopedic,30,4.3,1310
421,Dr. Rahul Deshmukh,Nashik,Flu,General Physician,33,3.6,672
422,Dr. Vikas Joshi,Nashik,Flu,General Physician,2,4.5,1444
423,Dr. Anil Kulkarni,Nashik,Flu,General Physician,22,4.7,1345
424,Dr. Rohit Shinde,Nashik,Flu,General Physician,13,4.6,1090
425,Dr. Rohit Jadhav,Nashik,Flu,General Physician,13,4.3,941
426,Dr. Amit Gupta,Nashik,Flu,General Physician,14,4.8,1122
427,Dr. Priya Sharma,Nashik,Flu,General Physician,9,4.8,977
428,Dr. Amit Deshmukh,Nashik,Flu,General Physician,31,4.2,791
429,Dr. Neha Sharma,Nashik,Flu,General Physician,29,3.8,1329
430,Dr. Rahul Joshi,Nashik,Flu,General Physician,29,3.7,1357
431,Dr. Neha Sharma,Nashik,Cold,General Physician,1,3.9,969
432,Dr. Rahul Patil,Nashik,Cold,General Physician,35,4.4,1460
433,Dr. Sneha Patil,Nashik,Cold,General Physician,29,3.9,1272
434,Dr. Pooja Shinde,Nashik,Cold,General Physician,3,4.0,375
435,Dr. Kiran Shinde,Nashik,Cold,General Physician,15,3.6,952
436,Dr. Priya Shinde,Nashik,Cold,General Physician,13,3.9,350
437,Dr. Kiran Kulkarni,Nashik,Cold,General Physician,35,3.7,1180
438,Dr. Priya Jadhav,Nashik,Cold,General Physician,18,3.6,1125
439,Dr. Sneha Shinde,Nashik,Cold,General Physician,30,4.7,1058
440,Dr. Rohit Sharma,Nashik,Cold,General Physician,30,4.2,450
441,Dr. Neha Deshmukh,Nashik,COVID-19,Pulmonologist,2,3.6,914
442,Dr. Vikas Kulkarni,Nashik,COVID-19,Pulmonologist,22,4.6,1190
443,Dr. Sneha Deshmukh,Nashik,COVID-19,Pulmonologist,21,4.7,1150
444,Dr. Anil Gupta,Nashik,COVID-19,Pulmonologist,11,4.2,1388
445,Dr. Amit Joshi,Nashik,COVID-19,Pulmonologist,26,4.2,945
446,Dr. Kiran Jadhav,Nashik,COVID-19,Pulmonologist,25,4.1,716
447,Dr. Sneha Shinde,Nashik,COVID-19,Pulmonologist,35,5.0,445
448,Dr. Rahul Jadhav,Nashik,COVID-19,Pulmonologist,24,4.5,1335
449,Dr. Anil Sharma,Nashik,COVID-19,Pulmonologist,22,4.6,722
450,Dr. Priya Shinde,Nashik,COVID-19,Pulmonologist,19,4.6,951
451,Dr. Vikas Jadhav,Nashik,Malaria,Infectious Disease,15,4.5,892
452,Dr. Anil Patil,Nashik,Malaria,Infectious Disease,2,4.0,805
453,Dr. Rohit Shinde,Nashik,Malaria,Infectious Disease,28,3.8,1254
454,Dr. Neha Joshi,Nashik,Malaria,Infectious Disease,22,3.6,311
455,Dr. Anil Gupta,Nashik,Malaria,Infectious Disease,20,4.6,800
456,Dr. Kiran Shinde,Nashik,Malaria,Infectious Disease,34,3.8,1131
457,Dr. Rahul Shinde,Nashik,Malaria,Infectious Disease,20,3.6,1441
458,Dr. Kiran Jadhav,Nashik,Malaria,Infectious Disease,16,3.7,997
459,Dr. Vikas Patil,Nashik,Malaria,Infectious Disease,5,4.2,1351
460,Dr. Pooja Patil,Nashik,Malaria,Infectious Disease,27,5.0,928
461,Dr. Sneha Deshmukh,Nashik,Dengue,Infectious Disease,24,3.8,270
462,Dr. Neha Jadhav,Nashik,Dengue,Infectious Disease,24,4.3,1307
463,Dr. Vikas Gupta,Nashik,Dengue,Infectious Disease,3,4.7,1352
464,Dr. Anil Joshi,Nashik,Dengue,Infectious Disease,1,4.8,777
465,Dr. Neha Gupta,Nashik,Dengue,Infectious Disease,29,3.9,323
466,Dr. Anil Shinde,Nashik,Dengue,Infectious Disease,19,4.6,983
467,Dr. Rahul Deshmukh,Nashik,Dengue,Infectious Disease,35,3.8,731
468,Dr. Kiran Shinde,Nashik,Dengue,Infectious Disease,16,4.3,1413
469,Dr. Priya Gupta,Nashik,Dengue,Infectious Disease,25,4.9,247
470,Dr. Anil Sharma,Nashik,Dengue,Infectious Disease,9,4.7,534
471,Dr. Vikas Kulkarni,Nashik,Typhoid,General Physician,30,4.0,1254
472,Dr. Sneha Joshi,Nashik,Typhoid,General Physician,17,3.8,331
473,Dr. Amit Joshi,Nashik,Typhoid,General Physician,1,4.3,610
474,Dr. Neha Sharma,Nashik,Typhoid,General Physician,25,4.3,404
475,Dr. Sneha Joshi,Nashik,Typhoid,General Physician,27,4.8,771
476,Dr. Neha Gupta,Nashik,Typhoid,General Physician,14,4.7,1171
477,Dr. Neha Gupta,Nashik,Typhoid,General Physician,4,4.9,319
478,Dr. Vikas Joshi,Nashik,Typhoid,General Physician,10,4.5,314
479,Dr. Amit Shinde,Nashik,Typhoid,General Physician,26,4.5,1415
480,Dr. Priya Jadhav,Nashik,Typhoid,General Physician,5,3.8,1017
481,Dr. Amit Joshi,Nashik,Asthma,Pulmonologist,13,4.8,1171
482,Dr. Rohit Patil,Nashik,Asthma,Pulmonologist,15,3.5,1295
483,Dr. Vikas Kulkarni,Nashik,Asthma,Pulmonologist,11,4.8,714
484,Dr. Priya Joshi,Nashik,Asthma,Pulmonologist,16,4.9,923
485,Dr. Rahul Sharma,Nashik,Asthma,Pulmonologist,25,4.2,695
486,Dr. Anil Gupta,Nashik,Asthma,Pulmonologist,34,4.3,1459
487,Dr. Vikas Shinde,Nashik,Asthma,Pulmonologist,27,4.0,1048
488,Dr. Anil Shinde,Nashik,Asthma,Pulmonologist,10,4.7,996
489,Dr. Rohit Joshi,Nashik,Asthma,Pulmonologist,9,4.5,869
490,Dr. Priya Deshmukh,Nashik,Asthma,Pulmonologist,13,4.5,1349
491,Dr. Sneha Shinde,Nashik,Diabetes,Endocrinologist,8,5.0,1137
492,Dr. Priya Shinde,Nashik,Diabetes,Endocrinologist,1,4.5,1317
493,Dr. Vikas Patil,Nashik,Diabetes,Endocrinologist,3,4.5,699
494,Dr. Rohit Sharma,Nashik,Diabetes,Endocrinologist,26,4.7,1007
495,Dr. Anil Sharma,Nashik,Diabetes,Endocrinologist,30,4.5,1422
496,Dr. Vikas Jadhav,Nashik,Diabetes,Endocrinologist,27,4.6,576
497,Dr. Sneha Deshmukh,Nashik,Diabetes,Endocrinologist,35,4.5,1201
498,Dr. Amit Jadhav,Nashik,Diabetes,Endocrinologist,23,3.9,335
499,Dr. Vikas Kulkarni,Nashik,Diabetes,Endocrinologist,12,4.1,1484
500,Dr. Pooja Kulkarni,Nashik,Diabetes,Endocrinologist,13,4.1,984
501,Dr. Priya Patil,Nashik,Migraine,Neurologist,3,4.5,344
502,Dr. Amit Sharma,Nashik,Migraine,Neurologist,20,4.1,773
503,Dr. Rahul Patil,Nashik,Migraine,Neurologist,13,4.4,1090
504,Dr. Amit Patil,Nashik,Migraine,Neurologist,11,4.0,490
505,Dr. Anil Patil,Nashik,Migraine,Neurologist,3,5.0,1245
506,Dr. Kiran Jadhav,Nashik,Migraine,Neurologist,32,3.6,1071
507,Dr. Rahul Kulkarni,Nashik,Migraine,Neurologist,20,4.6,205
508,Dr. Rahul Shinde,Nashik,Migraine,Neurologist,19,4.2,788
509,Dr. Neha Gupta,Nashik,Migraine,Neurologist,17,4.1,683
510,Dr. Pooja Joshi,Nashik,Migraine,Neurologist,30,4.3,730
511,Dr. Pooja Patil,Nashik,Food Poisoning,Gastroenterologist,25,5.0,498
512,Dr. Pooja Joshi,Nashik,Food Poisoning,Gastroenterologist,24,4.7,546
513,Dr. Vikas Kulkarni,Nashik,Food Poisoning,Gastroenterologist,26,4.0,527
514,Dr. Amit Shinde,Nashik,Food Poisoning,Gastroenterologist,31,3.9,663
515,Dr. Rahul Patil,Nashik,Food Poisoning,Gastroenterologist,9,3.9,1200
516,Dr. Vikas Jadhav,Nashik,Food Poisoning,Gastroenterologist,22,3.9,1175
517,Dr. Priya Sharma,Nashik,Food Poisoning,Gastroenterologist,10,4.9,1197
518,Dr. Neha Gupta,Nashik,Food Poisoning,Gastroenterologist,13,4.4,1343
519,Dr. Pooja Joshi,Nashik,Food Poisoning,Gastroenterologist,26,3.7,1172
520,Dr. Priya Sharma,Nashik,Food Poisoning,Gastroenterologist,19,5.0,706
521,Dr. Amit Jadhav,Nashik,Jaundice,Hepatologist,14,4.2,1415
522,Dr. Neha Joshi,Nashik,Jaundice,Hepatologist,8,4.8,733
523,Dr. Rohit Joshi,Nashik,Jaundice,Hepatologist,9,3.9,682
524,Dr. Vikas Kulkarni,Nashik,Jaundice,Hepatologist,16,4.2,723
525,Dr. Pooja Jadhav,Nashik,Jaundice,Hepatologist,5,4.1,855
526,Dr. Neha Deshmukh,Nashik,Jaundice,Hepatologist,14,3.9,701
527,Dr. Rohit Joshi,Nashik,Jaundice,Hepatologist,28,4.2,245
528,Dr. Sneha Shinde,Nashik,Jaundice,Hepatologist,21,4.7,718
529,Dr. Rohit Patil,Nashik,Jaundice,Hepatologist,11,4.1,1451
530,Dr. Neha Deshmukh,Nashik,Jaundice,Hepatologist,23,4.4,670
531,Dr. Amit Deshmukh,Nashik,Chickenpox,Dermatologist,1,4.2,951
532,Dr. Sneha Sharma,Nashik,Chickenpox,Dermatologist,18,4.5,386
533,Dr. Kiran Gupta,Nashik,Chickenpox,Dermatologist,26,3.5,846
534,Dr. Neha Shinde,Nashik,Chickenpox,Dermatologist,23,4.8,1223
535,Dr. Priya Deshmukh,Nashik,Chickenpox,Dermatologist,19,4.3,1484
536,Dr. Rahul Sharma,Nashik,Chickenpox,Dermatologist,1,4.9,1357
537,Dr. Sneha Sharma,Nashik,Chickenpox,Dermatologist,26,4.7,1194
538,Dr. Priya Gupta,Nashik,Chickenpox,Dermatologist,33,4.3,842
539,Dr. Pooja Deshmukh,Nashik,Chickenpox,Dermatologist,20,4.7,792
540,Dr. Rahul Patil,Nashik,Chickenpox,Dermatologist,35,4.2,1262
541,Dr. Rahul Joshi,Nashik,Measles,Pediatrician,31,4.5,465
542,Dr. Priya Sharma,Nashik,Measles,Pediatrician,25,3.8,875
543,Dr. Neha Shinde,Nashik,Measles,Pediatrician,8,4.1,571
544,Dr. Rohit Deshmukh,Nashik,Measles,Pediatrician,24,3.7,823
545,Dr. Anil Patil,Nashik,Measles,Pediatrician,30,3.9,717
546,Dr. Rohit Jadhav,Nashik,Measles,Pediatrician,12,4.1,667
547,Dr. Amit Sharma,Nashik,Measles,Pediatrician,27,3.5,1288
548,Dr. Rohit Patil,Nashik,Measles,Pediatrician,35,4.4,1355
549,Dr. Amit Deshmukh,Nashik,Measles,Pediatrician,25,4.9,1271
550,Dr. Priya Sharma,Nashik,Measles,Pediatrician,33,3.8,755
551,Dr. Amit Deshmukh,Nashik,Arthritis,Orthopedic,17,4.5,203
552,Dr. Rohit Jadhav,Nashik,Arthritis,Orthopedic,18,4.5,741
553,Dr. Vikas Kulkarni,Nashik,Arthritis,Orthopedic,13,4.0,1263
554,Dr. Rohit Deshmukh,Nashik,Arthritis,Orthopedic,23,3.8,990
555,Dr. Rahul Patil,Nashik,Arthritis,Orthopedic,21,3.8,1451
556,Dr. Vikas Deshmukh,Nashik,Arthritis,Orthopedic,17,3.8,921
557,Dr. Priya Sharma,Nashik,Arthritis,Orthopedic,10,3.8,448
558,Dr. Amit Patil,Nashik,Arthritis,Orthopedic,33,3.8,1166
559,Dr. Sneha Shinde,Nashik,Arthritis,Orthopedic,29,4.7,1162
560,Dr. Rahul Shinde,Nashik,Arthritis,Orthopedic,34,4.0,1236
561,Dr. Anil Joshi,Thane,Flu,General Physician,32,5.0,1152
562,Dr. Priya Gupta,Thane,Flu,General Physician,23,3.9,1328
563,Dr. Priya Joshi,Thane,Flu,General Physician,15,4.2,1428
564,Dr. Anil Deshmukh,Thane,Flu,General Physician,22,4.5,732
565,Dr. Vikas Gupta,Thane,Flu,General Physician,9,4.6,414
566,Dr. Rahul Shinde,Thane,Flu,General Physician,17,4.5,257
567,Dr. Amit Joshi,Thane,Flu,General Physician,17,4.8,1247
568,Dr. Neha Sharma,Thane,Flu,General Physician,10,3.6,1391
569,Dr. Kiran Patil,Thane,Flu,General Physician,26,3.9,1408
570,Dr. Sneha Sharma,Thane,Flu,General Physician,35,4.1,465
571,Dr. Neha Deshmukh,Thane,Cold,General Physician,21,3.8,711
572,Dr. Rahul Sharma,Thane,Cold,General Physician,4,3.8,1421
573,Dr. Priya Jadhav,Thane,Cold,General Physician,33,4.7,660
574,Dr. Priya Patil,Thane,Cold,General Physician,35,4.2,284
575,Dr. Rahul Kulkarni,Thane,Cold,General Physician,25,4.3,1449
576,Dr. Anil Joshi,Thane,Cold,General Physician,3,3.7,216
577,Dr. Sneha Patil,Thane,Cold,General Physician,6,4.0,322
578,Dr. Amit Deshmukh,Thane,Cold,General Physician,29,4.0,374
579,Dr. Vikas Sharma,Thane,Cold,General Physician,18,3.8,1253
580,Dr. Rohit Patil,Thane,Cold,General Physician,28,4.8,544
581,Dr. Neha Shinde,Thane,COVID-19,Pulmonologist,6,4.5,861
582,Dr. Anil Patil,Thane,COVID-19,Pulmonologist,9,4.0,1253
583,Dr. Amit Kulkarni,Thane,COVID-19,Pulmonologist,12,4.6,670
584,Dr. Sneha Jadhav,Thane,COVID-19,Pulmonologist,14,4.5,1302
585,Dr. Amit Gupta,Thane,COVID-19,Pulmonologist,9,4.9,865
586,Dr. Neha Deshmukh,Thane,COVID-19,Pulmonologist,15,3.8,1072
587,Dr. Anil Jadhav,Thane,COVID-19,Pulmonologist,10,3.7,354
588,Dr. Pooja Jadhav,Thane,COVID-19,Pulmonologist,6,4.4,591
589,Dr. Sneha Joshi,Thane,COVID-19,Pulmonologist,7,4.8,1079
590,Dr. Vikas Deshmukh,Thane,COVID-19,Pulmonologist,11,4.9,1490
591,Dr. Amit Kulkarni,Thane,Malaria,Infectious Disease,27,3.7,1461
592,Dr. Pooja Kulkarni,Thane,Malaria,Infectious Disease,22,3.6,1434
593,Dr. Amit Gupta,Thane,Malaria,Infectious Disease,31,3.7,649
594,Dr. Neha Deshmukh,Thane,Malaria,Infectious Disease,1,3.6,549
595,Dr. Anil Joshi,Thane,Malaria,Infectious Disease,34,4.3,1015
596,Dr. Kiran Kulkarni,Thane,Malaria,Infectious Disease,2,4.0,389
597,Dr. Priya Sharma,Thane,Malaria,Infectious Disease,10,4.7,878
598,Dr. Vikas Patil,Thane,Malaria,Infectious Disease,19,4.7,1061
599,Dr. Sneha Jadhav,Thane,Malaria,Infectious Disease,12,4.6,912
600,Dr. Rohit Sharma,Thane,Malaria,Infectious Disease,4,4.3,1289
601,Dr. Rahul Patil,Thane,Dengue,Infectious Disease,1,3.9,698
602,Dr. Vikas Kulkarni,Thane,Dengue,Infectious Disease,33,4.5,1288
603,Dr. Anil Gupta,Thane,Dengue,Infectious Disease,2,3.7,303
604,Dr. Sneha Joshi,Thane,Dengue,Infectious Disease,13,4.3,1439
605,Dr. Rahul Joshi,Thane,Dengue,Infectious Disease,28,3.9,488
606,Dr. Priya Joshi,Thane,Dengue,Infectious Disease,19,4.3,847
607,Dr. Neha Shinde,Thane,Dengue,Infectious Disease,2,4.6,543
608,Dr. Rohit Patil,Thane,Dengue,Infectious Disease,28,4.9,1320
609,Dr. Rohit Gupta,Thane,Dengue,Infectious Disease,26,3.8,300
610,Dr. Neha Kulkarni,Thane,Dengue,Infectious Disease,12,3.8,495
611,Dr. Vikas Patil,Thane,Typhoid,General Physician,33,4.4,421
612,Dr. Vikas Jadhav,Thane,Typhoid,General Physician,15,4.1,543
613,Dr. Vikas Kulkarni,Thane,Typhoid,General Physician,20,4.2,1207
614,Dr. Anil Deshmukh,Thane,Typhoid,General Physician,2,4.3,1275
615,Dr. Kiran Jadhav,Thane,Typhoid,General Physician,29,4.6,643
616,Dr. Pooja Jadhav,Thane,Typhoid,General Physician,34,4.6,963
617,Dr. Neha Joshi,Thane,Typhoid,General Physician,29,4.4,1292
618,Dr. Rohit Jadhav,Thane,Typhoid,General Physician,5,3.7,1045
619,Dr. Rohit Gupta,Thane,Typhoid,General Physician,11,3.7,698
620,Dr. Priya Jadhav,Thane,Typhoid,General Physician,18,4.5,281
621,Dr. Vikas Deshmukh,Thane,Asthma,Pulmonologist,21,4.4,885
622,Dr. Pooja Joshi,Thane,Asthma,Pulmonologist,3,3.7,973
623,Dr. Sneha Gupta,Thane,Asthma,Pulmonologist,13,4.5,1265
624,Dr. Pooja Jadhav,Thane,Asthma,Pulmonologist,14,4.0,600
625,Dr. Vikas Kulkarni,Thane,Asthma,Pulmonologist,3,5.0,1013
626,Dr. Vikas Deshmukh,Thane,Asthma,Pulmonologist,14,4.3,415
627,Dr. Neha Patil,Thane,Asthma,Pulmonologist,27,4.2,1297
628,Dr. Kiran Gupta,Thane,Asthma,Pulmonologist,1,4.6,1179
629,Dr. Neha Deshmukh,Thane,Asthma,Pulmonologist,34,4.0,774
630,Dr. Sneha Deshmukh,Thane,Asthma,Pulmonologist,25,4.7,969
631,Dr. Rahul Patil,Thane,Diabetes,Endocrinologist,30,4.4,204
632,Dr. Anil Jadhav,Thane,Diabetes,Endocrinologist,3,4.5,215
633,Dr. Priya Shinde,Thane,Diabetes,Endocrinologist,5,4.9,1114
634,Dr. Anil Jadhav,Thane,Diabetes,Endocrinologist,19,4.3,1235
635,Dr. Rahul Sharma,Thane,Diabetes,Endocrinologist,7,4.4,1014
636,Dr. Rohit Gupta,Thane,Diabetes,Endocrinologist,15,3.5,375
637,Dr. Vikas Patil,Thane,Diabetes,Endocrinologist,2,4.0,876
638,Dr. Priya Jadhav,Thane,Diabetes,Endocrinologist,7,4.2,1123
639,Dr. Rahul Sharma,Thane,Diabetes,Endocrinologist,30,4.4,1301
640,Dr. Neha Kulkarni,Thane,Diabetes,Endocrinologist,19,4.3,1335
641,Dr. Priya Jadhav,Thane,Migraine,Neurologist,11,4.4,949
642,Dr. Priya Kulkarni,Thane,Migraine,Neurologist,26,3.7,977
643,Dr. Kiran Kulkarni,Thane,Migraine,Neurologist,33,4.5,1101
644,Dr. Pooja Sharma,Thane,Migraine,Neurologist,5,4.4,643
645,Dr. Amit Sharma,Thane,Migraine,Neurologist,22,5.0,1399
646,Dr. Vikas Patil,Thane,Migraine,Neurologist,28,4.7,1167
647,Dr. Sneha Joshi,Thane,Migraine,Neurologist,16,3.8,1237
648,Dr. Rohit Shinde,Thane,Migraine,Neurologist,1,4.8,575
649,Dr. Pooja Kulkarni,Thane,Migraine,Neurologist,17,4.0,1093
650,Dr. Amit Gupta,Thane,Migraine,Neurologist,28,3.8,771
651,Dr. Neha Kulkarni,Thane,Food Poisoning,Gastroenterologist,27,4.6,875
652,Dr. Rohit Gupta,Thane,Food Poisoning,Gastroenterologist,15,3.9,1451
653,Dr. Sneha Kulkarni,Thane,Food Poisoning,Gastroenterologist,20,4.3,573
654,Dr. Anil Kulkarni,Thane,Food Poisoning,Gastroenterologist,10,4.6,861
655,Dr. Pooja Joshi,Thane,Food Poisoning,Gastroenterologist,22,3.6,573
656,Dr. Rahul Sharma,Thane,Food Poisoning,Gastroenterologist,16,5.0,1224
657,Dr. Priya Gupta,Thane,Food Poisoning,Gastroenterologist,31,4.9,1168
658,Dr. Kiran Shinde,Thane,Food Poisoning,Gastroenterologist,21,4.1,558
659,Dr. Sneha Jadhav,Thane,Food Poisoning,Gastroenterologist,23,3.6,1166
660,Dr. Kiran Kulkarni,Thane,Food Poisoning,Gastroenterologist,14,4.1,444
661,Dr. Amit Patil,Thane,Jaundice,Hepatologist,35,3.7,855
662,Dr. Kiran Jadhav,Thane,Jaundice,Hepatologist,33,3.7,1466
663,Dr. Anil Deshmukh,Thane,Jaundice,Hepatologist,24,4.7,976
664,Dr. Vikas Jadhav,Thane,Jaundice,Hepatologist,10,3.7,717
665,Dr. Amit Joshi,Thane,Jaundice,Hepatologist,8,4.8,1388
666,Dr. Rahul Gupta,Thane,Jaundice,Hepatologist,15,5.0,1442
667,Dr. Sneha Kulkarni,Thane,Jaundice,Hepatologist,9,4.6,1239
668,Dr. Kiran Jadhav,Thane,Jaundice,Hepatologist,26,4.9,739
669,Dr. Rahul Patil,Thane,Jaundice,Hepatologist,27,4.9,1485
670,Dr. Kiran Sharma,Thane,Jaundice,Hepatologist,32,4.7,420
671,Dr. Pooja Patil,Thane,Chickenpox,Dermatologist,1,4.4,1331
672,Dr. Anil Jadhav,Thane,Chickenpox,Dermatologist,5,3.6,1262
673,Dr. Anil Joshi,Thane,Chickenpox,Dermatologist,7,3.9,1017
674,Dr. Neha Patil,Thane,Chickenpox,Dermatologist,5,4.2,1266
675,Dr. Kiran Kulkarni,Thane,Chickenpox,Dermatologist,31,4.8,865
676,Dr. Sneha Deshmukh,Thane,Chickenpox,Dermatologist,16,3.8,285
677,Dr. Kiran Sharma,Thane,Chickenpox,Dermatologist,14,4.7,732
678,Dr. Sneha Deshmukh,Thane,Chickenpox,Dermatologist,7,3.9,537
679,Dr. Priya Deshmukh,Thane,Chickenpox,Dermatologist,25,4.9,1050
